city,temperature,timestamp
Tokyo,28.4,2025-06-07T11:50:28.326037
London,21.1,2025-06-22T11:50:28.326037
Tokyo,25.4,2025-12-24T11:50:28.326037
Paris,14.1,2026-01-27T11:50:28.326037
New York,-3.5,2026-02-01T11:50:28.326037
Paris,6.4,2025-09-13T11:50:28.326037
New York,21.6,2025-06-03T11:50:28.326037
Tokyo,1.8,2025-12-18T11:50:28.326037
New York,13.9,2025-12-08T11:50:28.326037
Sydney,12.4,2025-03-07T11:50:28.326037
Sydney,29.8,2026-01-01T11:50:28.326037
Tokyo,5.6,2026-02-01T11:50:28.326037
Paris,-7.3,2026-01-10T11:50:28.326037
New York,-1.3,2025-08-19T11:50:28.326037
Paris,33.3,2025-07-19T11:50:28.326037
Sydney,26.5,2025-04-12T11:50:28.326037
Paris,6.4,2025-07-22T11:50:28.326037
Paris,17.6,2025-08-21T11:50:28.326037
Sydney,-9.1,2025-08-05T11:50:28.326037
Tokyo,5.4,2025-06-18T11:50:28.326037
New York,15.3,2025-08-21T11:50:28.326037
London,23.1,2025-11-05T11:50:28.326037
New York,-9.5,2025-05-28T11:50:28.326037
Tokyo,7.6,2025-12-10T11:50:28.326037
London,3.8,2026-01-01T11:50:28.326037
New York,0.4,2025-04-04T11:50:28.326037
Tokyo,27.5,2025-08-08T11:50:28.326037
Paris,0.1,2025-10-20T11:50:28.326037
New York,-8.5,2025-11-02T11:50:28.326037
Paris,-4.3,2026-01-29T11:50:28.326037
Tokyo,32.9,2025-11-29T11:50:28.326037
New York,33.9,2025-08-24T11:50:28.326037
London,22.5,2025-03-10T11:50:28.326037
London,12.6,2025-12-29T11:50:28.326037
New York,24.0,2026-01-14T11:50:28.326037
Sydney,7.0,2025-09-01T11:50:28.326037
London,-3.4,2025-02-11T11:50:28.326037
Sydney,11.8,2025-09-11T11:50:28.326037
Tokyo,9.5,2025-02-22T11:50:28.326037
Paris,2.3,2025-09-10T11:50:28.326037
Sydney,-3.8,2026-02-04T11:50:28.326037
London,-8.9,2025-09-01T11:50:28.326037
Paris,3.4,2025-08-10T11:50:28.326037
Tokyo,-3.5,2025-11-06T11:50:28.327041
Tokyo,28.5,2025-11-24T11:50:28.327041
Paris,-3.0,2025-11-04T11:50:28.327041
Tokyo,8.1,2025-11-23T11:50:28.327041
Sydney,1.4,2026-01-09T11:50:28.327041
London,24.0,2026-02-05T11:50:28.327041
Sydney,23.5,2025-09-28T11:50:28.327041
Sydney,13.5,2025-07-04T11:50:28.327041
Paris,23.5,2025-12-02T11:50:28.327041
Paris,7.5,2025-10-22T11:50:28.327041
Tokyo,9.5,2025-08-24T11:50:28.327041
Tokyo,28.7,2025-03-11T11:50:28.327041
Paris,14.6,2025-09-13T11:50:28.327041
Tokyo,34.1,2026-01-06T11:50:28.327041
Sydney,-5.9,2025-02-27T11:50:28.327041
Paris,18.8,2025-03-30T11:50:28.327041
Tokyo,-3.2,2025-05-10T11:50:28.327041
New York,15.5,2025-12-04T11:50:28.327041
London,20.6,2025-07-25T11:50:28.327041
Sydney,14.3,2025-10-22T11:50:28.327041
Tokyo,12.0,2025-05-15T11:50:28.327041
Sydney,32.1,2025-06-03T11:50:28.327041
Tokyo,13.5,2025-03-04T11:50:28.327041
Paris,-1.9,2025-08-19T11:50:28.327041
Tokyo,26.7,2026-02-05T11:50:28.327041
New York,10.8,2025-09-13T11:50:28.327041
New York,26.4,2026-02-01T11:50:28.327041
New York,2.1,2025-05-07T11:50:28.327041
Sydney,-4.1,2025-09-19T11:50:28.327041
London,10.5,2025-07-15T11:50:28.327041
London,4.2,2026-01-06T11:50:28.327041
London,5.6,2025-11-29T11:50:28.327041
Paris,16.9,2025-02-28T11:50:28.327041
Sydney,3.0,2025-03-17T11:50:28.327041
Paris,-3.8,2025-06-11T11:50:28.327041
Paris,9.3,2025-04-25T11:50:28.327041
London,5.4,2025-10-14T11:50:28.327041
Sydney,16.6,2026-02-04T11:50:28.327041
New York,27.6,2025-05-19T11:50:28.327041
Paris,28.6,2025-07-30T11:50:28.327041
London,31.3,2025-03-25T11:50:28.327041
Tokyo,15.2,2025-05-20T11:50:28.327041
London,13.9,2025-08-17T11:50:28.327041
Sydney,28.8,2025-05-19T11:50:28.327041
Tokyo,17.3,2025-06-21T11:50:28.327041
Sydney,3.8,2025-09-04T11:50:28.327041
London,32.2,2025-10-27T11:50:28.327041
New York,0.2,2025-08-14T11:50:28.327041
Sydney,5.2,2025-03-29T11:50:28.327041
Sydney,13.7,2025-12-28T11:50:28.327041
New York,30.0,2025-02-13T11:50:28.327041
Sydney,10.8,2025-07-27T11:50:28.327041
New York,-8.8,2025-10-11T11:50:28.327041
Sydney,-0.2,2025-10-27T11:50:28.327041
New York,1.4,2025-03-27T11:50:28.327041
Paris,-2.7,2025-09-19T11:50:28.327041
Tokyo,22.2,2025-08-03T11:50:28.327041
London,2.7,2025-05-13T11:50:28.327041
New York,3.2,2025-03-31T11:50:28.327041
London,15.9,2026-01-08T11:50:28.327041
Paris,1.8,2026-02-07T11:50:28.327041
Tokyo,29.8,2025-02-28T11:50:28.327041
London,9.0,2026-01-02T11:50:28.327041
Tokyo,-1.3,2026-02-03T11:50:28.327041
Sydney,3.0,2025-05-05T11:50:28.327041
London,14.2,2025-05-30T11:50:28.327041
Tokyo,33.8,2025-08-03T11:50:28.327041
Tokyo,14.4,2025-10-06T11:50:28.327041
Tokyo,-9.0,2025-06-20T11:50:28.327041
New York,10.8,2025-04-21T11:50:28.327041
Sydney,20.8,2025-12-07T11:50:28.327041
Tokyo,19.6,2025-10-02T11:50:28.327041
London,33.4,2025-03-23T11:50:28.327041
Sydney,23.3,2025-09-21T11:50:28.327041
Sydney,-1.8,2025-09-06T11:50:28.327041
Paris,7.0,2025-11-30T11:50:28.327041
Paris,31.8,2025-05-31T11:50:28.327041
Paris,31.6,2025-11-17T11:50:28.327041
New York,7.7,2025-12-17T11:50:28.327041
Tokyo,0.5,2025-02-23T11:50:28.327041
Sydney,21.5,2025-12-07T11:50:28.327041
Tokyo,-6.0,2025-08-27T11:50:28.327041
Paris,12.7,2025-12-03T11:50:28.327041
Paris,1.6,2025-12-21T11:50:28.327041
Tokyo,4.8,2025-06-24T11:50:28.327041
London,9.6,2025-04-01T11:50:28.327041
New York,9.4,2025-09-22T11:50:28.327041
London,12.2,2025-08-18T11:50:28.327041
London,27.8,2025-06-22T11:50:28.327041
Sydney,19.1,2025-05-23T11:50:28.327041
Tokyo,9.1,2025-05-31T11:50:28.327041
Sydney,30.7,2025-11-17T11:50:28.327041
Tokyo,12.2,2026-02-02T11:50:28.327041
New York,19.5,2025-04-26T11:50:28.327041
London,23.8,2025-08-09T11:50:28.327041
Paris,19.1,2025-06-27T11:50:28.327041
Sydney,13.3,2026-01-27T11:50:28.327041
London,34.9,2025-03-06T11:50:28.327041
Sydney,24.0,2025-12-22T11:50:28.327041
London,-8.2,2025-10-25T11:50:28.327041
London,4.5,2026-01-31T11:50:28.327041
London,3.4,2025-08-01T11:50:28.327041
London,4.0,2026-02-02T11:50:28.327041
Sydney,12.1,2025-03-13T11:50:28.327041
Paris,30.7,2025-12-10T11:50:28.327041
Tokyo,15.5,2025-06-30T11:50:28.327041
New York,-8.9,2025-12-08T11:50:28.327041
New York,-6.3,2025-03-15T11:50:28.327041
Sydney,5.6,2025-07-29T11:50:28.327041
Paris,20.2,2025-06-19T11:50:28.327041
Paris,6.0,2025-10-30T11:50:28.327041
Tokyo,-6.0,2025-04-28T11:50:28.327041
Paris,25.2,2026-01-01T11:50:28.327041
London,13.6,2025-02-14T11:50:28.327041
New York,9.1,2025-08-03T11:50:28.327041
London,6.4,2025-11-16T11:50:28.327041
Paris,28.4,2025-06-09T11:50:28.327041
London,20.3,2025-07-18T11:50:28.327041
Tokyo,-1.1,2025-05-22T11:50:28.327041
Tokyo,-0.2,2026-01-18T11:50:28.327041
Sydney,25.8,2025-07-06T11:50:28.327041
New York,17.9,2025-04-27T11:50:28.327041
London,7.5,2025-10-28T11:50:28.327041
New York,8.3,2025-12-19T11:50:28.327041
Tokyo,-0.7,2025-05-14T11:50:28.327041
Tokyo,26.6,2025-06-07T11:50:28.327041
London,18.7,2025-08-22T11:50:28.327041
London,24.2,2025-07-24T11:50:28.327041
Tokyo,8.7,2026-01-29T11:50:28.327041
Tokyo,25.5,2025-12-06T11:50:28.327041
London,16.5,2025-07-22T11:50:28.327041
New York,7.1,2025-05-29T11:50:28.327041
Sydney,34.7,2026-01-08T11:50:28.327041
London,20.7,2025-04-01T11:50:28.327041
Tokyo,28.3,2025-10-25T11:50:28.327041
London,17.1,2025-12-24T11:50:28.327041
Tokyo,14.8,2026-01-26T11:50:28.327041
New York,-9.5,2025-06-07T11:50:28.327041
Tokyo,15.6,2025-05-04T11:50:28.327041
Tokyo,2.0,2025-12-19T11:50:28.327041
Tokyo,1.5,2025-04-16T11:50:28.327041
Tokyo,-7.1,2025-03-15T11:50:28.327041
Paris,8.5,2025-06-10T11:50:28.327041
Paris,3.0,2025-04-10T11:50:28.327041
Paris,-6.6,2025-08-04T11:50:28.327041
Sydney,27.7,2025-10-08T11:50:28.327041
New York,4.0,2025-03-26T11:50:28.327041
London,12.4,2025-12-16T11:50:28.327041
Sydney,-6.5,2025-10-29T11:50:28.327041
New York,14.1,2025-12-16T11:50:28.327041
Tokyo,13.1,2025-12-14T11:50:28.327041
Tokyo,-6.9,2025-12-29T11:50:28.327041
New York,18.8,2025-03-10T11:50:28.327041
New York,12.4,2025-03-15T11:50:28.327041
Paris,-8.9,2025-11-07T11:50:28.327041
New York,23.5,2025-11-03T11:50:28.327041
New York,27.4,2025-10-10T11:50:28.327041
Tokyo,13.0,2025-05-21T11:50:28.327041
Tokyo,3.6,2025-04-29T11:50:28.327041
Tokyo,-3.4,2025-07-04T11:50:28.327041
Paris,32.1,2025-08-04T11:50:28.327041
Paris,11.9,2025-07-02T11:50:28.327041
Paris,9.5,2025-05-27T11:50:28.327041
Paris,26.2,2025-02-20T11:50:28.327041
New York,14.6,2025-02-18T11:50:28.327041
Paris,23.7,2025-09-23T11:50:28.327041
London,8.2,2025-06-14T11:50:28.327041
New York,1.7,2026-02-01T11:50:28.327041
Sydney,23.8,2025-09-30T11:50:28.327041
New York,-4.2,2025-08-30T11:50:28.327041
Tokyo,8.9,2025-09-03T11:50:28.327041
London,4.6,2025-05-30T11:50:28.327041
New York,24.6,2025-06-26T11:50:28.327041
Sydney,-5.6,2025-09-03T11:50:28.327041
Sydney,15.2,2025-03-08T11:50:28.327041
London,31.2,2025-11-15T11:50:28.327041
London,-4.4,2025-12-31T11:50:28.327041
Tokyo,33.7,2026-01-15T11:50:28.327041
Tokyo,26.2,2025-05-27T11:50:28.327041
London,2.1,2025-12-12T11:50:28.327041
Paris,32.3,2025-08-05T11:50:28.327041
New York,-5.5,2025-03-05T11:50:28.327041
Tokyo,-4.8,2025-09-03T11:50:28.327041
Paris,-1.7,2025-03-01T11:50:28.327041
Paris,0.1,2025-06-29T11:50:28.327041
Paris,19.0,2025-07-31T11:50:28.327041
Tokyo,9.0,2025-12-08T11:50:28.327041
New York,25.3,2025-09-09T11:50:28.327041
Sydney,-1.7,2026-01-06T11:50:28.327041
Sydney,26.7,2025-03-22T11:50:28.327041
Tokyo,13.9,2025-09-05T11:50:28.327041
London,33.5,2025-08-13T11:50:28.327041
London,6.8,2025-10-20T11:50:28.327041
Paris,17.8,2025-02-15T11:50:28.327041
Tokyo,30.0,2025-04-23T11:50:28.327041
Sydney,19.9,2025-05-04T11:50:28.327041
Paris,-4.7,2025-06-11T11:50:28.327041
Sydney,19.9,2025-06-23T11:50:28.327041
Paris,24.5,2025-12-17T11:50:28.327041
New York,11.1,2025-09-24T11:50:28.327041
Paris,-1.4,2025-05-11T11:50:28.327041
Tokyo,28.2,2025-07-13T11:50:28.327041
Paris,-2.8,2025-10-18T11:50:28.327041
Tokyo,0.0,2025-03-02T11:50:28.327041
Sydney,-2.1,2025-05-29T11:50:28.327041
Paris,13.2,2025-03-24T11:50:28.327041
Paris,32.1,2025-07-25T11:50:28.327041
Tokyo,19.0,2025-09-01T11:50:28.327041
Paris,19.6,2025-03-13T11:50:28.327041
New York,15.1,2025-07-25T11:50:28.327041
Sydney,6.5,2025-02-13T11:50:28.327041
Sydney,8.3,2025-12-01T11:50:28.327041
London,30.0,2025-09-09T11:50:28.327041
Sydney,12.9,2025-05-20T11:50:28.327041
Tokyo,5.7,2025-12-25T11:50:28.327041
New York,7.5,2025-08-11T11:50:28.327041
London,14.7,2025-09-29T11:50:28.327041
Sydney,27.0,2026-01-20T11:50:28.327041
Sydney,24.2,2025-12-04T11:50:28.327041
Sydney,12.2,2025-07-16T11:50:28.327041
London,28.7,2026-01-17T11:50:28.327041
Tokyo,24.8,2025-03-01T11:50:28.327041
New York,2.2,2025-11-26T11:50:28.327041
London,12.0,2025-11-04T11:50:28.327041
New York,33.6,2025-12-31T11:50:28.327041
London,13.9,2025-06-25T11:50:28.327041
New York,25.3,2026-01-27T11:50:28.327041
Paris,9.9,2025-11-25T11:50:28.327041
London,7.1,2025-12-29T11:50:28.327041
Paris,14.2,2025-08-24T11:50:28.327041
London,22.4,2025-09-14T11:50:28.327041
Paris,27.8,2025-03-22T11:50:28.327041
Paris,21.0,2025-05-20T11:50:28.327041
Tokyo,23.8,2025-06-29T11:50:28.327041
London,-2.3,2025-08-16T11:50:28.327041
London,28.5,2026-01-29T11:50:28.327041
Tokyo,25.8,2025-11-30T11:50:28.327041
Sydney,3.5,2025-03-06T11:50:28.327041
Paris,15.5,2025-12-20T11:50:28.327041
Sydney,-7.0,2025-03-08T11:50:28.327041
New York,33.6,2025-04-08T11:50:28.327041
Tokyo,11.1,2025-03-29T11:50:28.327041
London,4.0,2025-09-09T11:50:28.327041
Sydney,16.6,2025-05-25T11:50:28.327041
Sydney,-10.0,2025-03-25T11:50:28.327041
London,29.3,2025-09-30T11:50:28.327041
Sydney,5.4,2025-03-22T11:50:28.327041
London,-5.0,2025-09-26T11:50:28.327041
Sydney,34.4,2025-08-24T11:50:28.327041
Sydney,33.0,2025-06-27T11:50:28.327041
New York,22.9,2026-01-10T11:50:28.327041
London,29.8,2025-08-26T11:50:28.327041
London,32.3,2026-02-09T11:50:28.327041
Paris,9.1,2025-11-23T11:50:28.327041
Paris,-7.8,2025-12-08T11:50:28.327041
London,25.3,2025-08-15T11:50:28.327041
London,6.4,2025-05-31T11:50:28.327041
Sydney,1.6,2025-03-29T11:50:28.327041
London,28.8,2025-08-17T11:50:28.327041
Paris,-4.0,2025-03-07T11:50:28.327041
Sydney,-2.1,2025-06-20T11:50:28.327041
New York,15.9,2025-10-20T11:50:28.327041
Sydney,12.6,2025-05-30T11:50:28.327041
Paris,10.8,2025-06-22T11:50:28.327041
Paris,33.3,2025-07-27T11:50:28.327041
Paris,32.0,2025-12-07T11:50:28.327041
New York,5.8,2025-09-22T11:50:28.327041
New York,-1.7,2025-06-26T11:50:28.327041
Sydney,4.3,2025-11-10T11:50:28.327041
Paris,13.4,2025-09-09T11:50:28.327041
New York,31.2,2025-04-13T11:50:28.327041
Sydney,14.9,2025-03-08T11:50:28.327041
New York,17.9,2025-05-11T11:50:28.327041
London,32.3,2025-12-15T11:50:28.327041
Paris,-7.2,2025-05-05T11:50:28.327041
New York,19.8,2025-09-19T11:50:28.327041
New York,15.0,2025-06-09T11:50:28.327041
Tokyo,32.2,2025-06-27T11:50:28.327041
London,-6.5,2025-07-26T11:50:28.327041
London,-1.3,2025-03-17T11:50:28.327041
Paris,5.3,2025-05-23T11:50:28.327041
Paris,4.5,2025-03-01T11:50:28.327041
New York,-1.1,2025-04-11T11:50:28.327041
Tokyo,20.5,2025-05-13T11:50:28.327041
Paris,22.7,2025-10-01T11:50:28.327041
London,30.9,2026-01-20T11:50:28.327041
London,-5.8,2025-10-07T11:50:28.327041
New York,12.3,2025-08-18T11:50:28.327041
New York,6.1,2025-07-12T11:50:28.327041
New York,-0.5,2026-01-21T11:50:28.327041
New York,19.6,2025-11-12T11:50:28.327041
Tokyo,-6.0,2025-03-22T11:50:28.327041
Sydney,-5.1,2025-10-07T11:50:28.327041
London,7.9,2025-02-22T11:50:28.327041
Paris,-3.9,2025-07-31T11:50:28.327041
New York,21.6,2025-11-11T11:50:28.327041
Sydney,8.1,2025-04-17T11:50:28.327041
London,34.4,2025-11-18T11:50:28.327041
Sydney,10.3,2025-05-30T11:50:28.327041
London,19.3,2025-02-25T11:50:28.327041
London,19.8,2025-06-15T11:50:28.327041
Tokyo,28.7,2025-05-12T11:50:28.327041
Tokyo,-8.6,2025-11-03T11:50:28.327041
Paris,15.6,2025-12-26T11:50:28.327041
Sydney,12.7,2025-12-02T11:50:28.327041
London,-5.0,2025-03-25T11:50:28.327041
Tokyo,26.7,2025-04-13T11:50:28.327041
Sydney,29.9,2025-12-17T11:50:28.327041
Tokyo,9.2,2025-05-26T11:50:28.327041
Sydney,32.3,2025-03-02T11:50:28.327041
Tokyo,16.7,2025-12-19T11:50:28.327041
Paris,29.2,2025-04-09T11:50:28.327041
Paris,11.2,2025-06-01T11:50:28.327041
Paris,12.3,2025-09-04T11:50:28.327041
Sydney,23.0,2025-10-20T11:50:28.327041
Sydney,11.9,2025-03-20T11:50:28.327041
London,30.4,2025-07-01T11:50:28.327041
London,7.3,2025-05-07T11:50:28.327041
Paris,5.2,2025-04-18T11:50:28.327041
Sydney,2.6,2025-05-10T11:50:28.327041
Tokyo,7.0,2025-06-24T11:50:28.327041
Paris,9.8,2025-12-04T11:50:28.327041
Tokyo,-2.9,2026-01-16T11:50:28.327041
Tokyo,26.4,2025-04-10T11:50:28.327041
London,-3.9,2026-01-10T11:50:28.327041
Tokyo,-6.8,2025-09-07T11:50:28.327041
Tokyo,-8.7,2025-09-30T11:50:28.327041
New York,32.9,2025-12-19T11:50:28.327041
Tokyo,2.7,2025-05-10T11:50:28.327041
Paris,7.1,2025-04-07T11:50:28.327041
New York,-0.3,2025-07-24T11:50:28.327041
London,22.5,2025-08-14T11:50:28.327041
Tokyo,9.9,2025-04-07T11:50:28.327041
New York,9.0,2025-05-29T11:50:28.327041
London,31.4,2025-05-17T11:50:28.327041
New York,1.9,2025-11-02T11:50:28.327041
Tokyo,17.7,2025-06-28T11:50:28.327041
Sydney,20.8,2025-03-08T11:50:28.327041
Tokyo,31.2,2025-06-12T11:50:28.327041
Tokyo,-4.9,2025-05-27T11:50:28.327041
New York,14.6,2025-03-17T11:50:28.327041
Sydney,-4.7,2025-10-22T11:50:28.327041
Tokyo,32.2,2025-03-25T11:50:28.327041
London,7.7,2025-11-25T11:50:28.327041
London,11.2,2025-05-22T11:50:28.327041
Sydney,25.8,2025-09-18T11:50:28.327041
New York,12.1,2025-05-10T11:50:28.327041
New York,12.9,2025-02-22T11:50:28.327041
New York,32.2,2025-12-23T11:50:28.327041
New York,20.5,2025-10-20T11:50:28.327041
Tokyo,17.4,2025-12-15T11:50:28.327041
Sydney,23.7,2025-11-22T11:50:28.327041
Paris,31.0,2025-11-02T11:50:28.327041
New York,32.3,2025-09-21T11:50:28.327041
London,18.6,2025-04-16T11:50:28.327041
Tokyo,3.8,2025-06-16T11:50:28.327041
Paris,-4.7,2026-02-03T11:50:28.327041
New York,-9.0,2025-05-19T11:50:28.327041
Tokyo,27.7,2025-04-14T11:50:28.327041
Tokyo,26.5,2025-03-22T11:50:28.327041
Paris,12.8,2025-04-08T11:50:28.327041
New York,22.0,2025-06-17T11:50:28.327041
Paris,3.8,2026-01-05T11:50:28.327041
Paris,32.6,2025-12-20T11:50:28.327041
Tokyo,-7.6,2025-08-13T11:50:28.327041
Paris,14.1,2025-03-28T11:50:28.327041
Sydney,33.8,2025-12-03T11:50:28.327041
New York,18.9,2025-10-17T11:50:28.327041
Sydney,11.9,2025-12-16T11:50:28.327041
Tokyo,20.6,2025-03-20T11:50:28.327041
New York,19.5,2025-02-16T11:50:28.327041
Sydney,-3.0,2025-09-26T11:50:28.327041
Tokyo,18.9,2025-09-18T11:50:28.327041
Sydney,12.5,2025-05-05T11:50:28.327041
Paris,22.3,2025-10-16T11:50:28.327041
London,9.7,2025-03-25T11:50:28.327041
Sydney,13.2,2025-07-13T11:50:28.327041
Sydney,34.1,2025-06-23T11:50:28.327041
Tokyo,4.9,2025-12-23T11:50:28.327041
New York,22.8,2025-04-15T11:50:28.327041
Paris,3.3,2025-07-10T11:50:28.327041
Tokyo,10.1,2026-01-03T11:50:28.327041
New York,19.7,2025-05-14T11:50:28.327041
New York,-8.0,2025-04-16T11:50:28.327041
New York,-3.7,2025-12-27T11:50:28.327041
Tokyo,5.3,2025-07-25T11:50:28.327041
Tokyo,20.7,2025-10-11T11:50:28.327041
Tokyo,11.8,2025-12-27T11:50:28.327041
London,-8.0,2025-02-21T11:50:28.327041
Tokyo,7.2,2025-10-16T11:50:28.327041
New York,13.3,2025-06-08T11:50:28.327041
London,-8.5,2025-11-21T11:50:28.327041
New York,14.2,2025-09-20T11:50:28.327041
Tokyo,-9.3,2026-01-13T11:50:28.327041
New York,16.8,2025-06-16T11:50:28.327041
Paris,20.4,2025-02-11T11:50:28.327041
Sydney,33.6,2025-10-29T11:50:28.327041
Tokyo,-5.2,2025-07-21T11:50:28.327041
London,-8.0,2025-06-02T11:50:28.327041
Sydney,26.7,2025-12-10T11:50:28.327041
Tokyo,7.3,2025-11-03T11:50:28.327041
Sydney,3.0,2025-02-16T11:50:28.327041
Tokyo,8.3,2025-04-14T11:50:28.327041
London,11.3,2025-04-15T11:50:28.327041
New York,19.8,2025-08-06T11:50:28.327041
Sydney,-3.3,2025-11-25T11:50:28.327041
New York,-9.5,2025-02-22T11:50:28.327041
Paris,-2.6,2026-01-26T11:50:28.327041
London,3.7,2025-04-24T11:50:28.327041
New York,9.4,2026-01-15T11:50:28.327041
Sydney,27.6,2025-08-27T11:50:28.327041
Sydney,-2.3,2025-10-02T11:50:28.327041
London,20.7,2025-07-28T11:50:28.327041
Sydney,6.4,2026-01-19T11:50:28.327041
Tokyo,15.7,2025-07-26T11:50:28.327041
Tokyo,-0.2,2025-11-26T11:50:28.327041
Tokyo,13.1,2025-12-25T11:50:28.327041
London,8.8,2025-04-07T11:50:28.327041
Paris,0.5,2025-06-17T11:50:28.327041
Paris,29.5,2025-02-25T11:50:28.327041
London,8.5,2025-07-15T11:50:28.327041
Tokyo,25.3,2025-11-07T11:50:28.327041
Tokyo,-8.7,2025-04-10T11:50:28.327041
London,14.4,2025-11-15T11:50:28.327041
Paris,29.4,2025-06-12T11:50:28.327041
Tokyo,5.2,2025-12-12T11:50:28.327041
New York,33.7,2025-05-29T11:50:28.327041
Tokyo,16.1,2025-07-03T11:50:28.327041
New York,-10.0,2025-10-12T11:50:28.327041
New York,8.4,2025-11-09T11:50:28.327041
London,15.9,2025-05-02T11:50:28.327041
Paris,17.8,2025-10-30T11:50:28.327041
Paris,0.1,2025-04-30T11:50:28.327041
Paris,33.1,2025-04-09T11:50:28.327041
London,26.3,2025-11-18T11:50:28.327041
London,15.5,2025-03-25T11:50:28.327041
Tokyo,29.2,2025-12-22T11:50:28.327041
Paris,1.3,2025-03-08T11:50:28.327041
New York,5.2,2026-01-22T11:50:28.327041
Sydney,7.8,2025-12-23T11:50:28.327041
New York,7.6,2025-03-30T11:50:28.327041
Paris,20.8,2025-12-19T11:50:28.327041
Tokyo,3.7,2025-04-11T11:50:28.327041
Sydney,26.7,2025-04-22T11:50:28.327041
Tokyo,10.0,2026-01-26T11:50:28.327041
London,6.3,2025-11-01T11:50:28.327041
Tokyo,8.1,2025-03-31T11:50:28.327041
London,3.1,2026-01-27T11:50:28.327041
Sydney,9.5,2026-01-15T11:50:28.327041
London,1.2,2025-03-12T11:50:28.327041
New York,-0.4,2025-09-15T11:50:28.327041
Sydney,27.3,2025-08-11T11:50:28.327041
Tokyo,15.1,2025-05-01T11:50:28.327041
London,26.3,2025-12-23T11:50:28.327041
Tokyo,0.7,2025-02-18T11:50:28.327041
New York,4.1,2025-09-23T11:50:28.327041
New York,22.7,2025-06-01T11:50:28.327041
New York,25.9,2025-06-13T11:50:28.327041
New York,31.6,2025-06-16T11:50:28.327041
London,27.7,2025-03-16T11:50:28.327041
Sydney,31.9,2025-08-11T11:50:28.327041
Paris,0.9,2025-05-06T11:50:28.327041
Paris,17.5,2025-12-24T11:50:28.327041
London,10.3,2025-04-18T11:50:28.327041
Paris,25.4,2025-02-11T11:50:28.327041
Sydney,13.4,2025-07-02T11:50:28.327041
Tokyo,11.9,2025-03-17T11:50:28.327041
Tokyo,-6.8,2025-09-23T11:50:28.327041
Sydney,-2.1,2026-01-27T11:50:28.327041
Paris,-9.0,2025-07-04T11:50:28.327041
New York,6.6,2025-12-28T11:50:28.327041
London,7.1,2025-05-25T11:50:28.327041
New York,20.0,2025-03-04T11:50:28.327041
New York,32.5,2025-11-11T11:50:28.327041
London,20.2,2025-11-22T11:50:28.327041
Sydney,-8.9,2025-05-14T11:50:28.327041
London,-7.2,2025-09-03T11:50:28.327041
Paris,16.2,2025-12-13T11:50:28.327041
Sydney,24.3,2025-07-17T11:50:28.327041
London,-1.0,2025-05-19T11:50:28.327041
New York,5.2,2025-08-17T11:50:28.327041
New York,30.6,2025-06-18T11:50:28.327041
New York,4.8,2025-09-06T11:50:28.327041
Paris,4.7,2025-09-19T11:50:28.327041
New York,21.9,2025-11-18T11:50:28.327041
Sydney,33.7,2025-04-28T11:50:28.327041
Paris,26.5,2025-10-31T11:50:28.327041
London,3.4,2025-05-28T11:50:28.327041
Tokyo,-0.1,2025-12-13T11:50:28.327041
Sydney,19.0,2025-07-04T11:50:28.327041
New York,3.9,2025-04-23T11:50:28.327041
Paris,27.0,2025-03-15T11:50:28.327041
London,25.8,2025-12-31T11:50:28.327041
Paris,13.6,2025-11-12T11:50:28.327041
London,-9.8,2025-10-05T11:50:28.327041
New York,29.2,2025-09-26T11:50:28.327041
Paris,16.9,2025-10-04T11:50:28.327041
Paris,20.3,2025-09-21T11:50:28.327041
Tokyo,0.0,2026-01-28T11:50:28.327041
Tokyo,26.7,2025-06-17T11:50:28.327041
London,27.9,2025-12-29T11:50:28.327041
Sydney,16.3,2025-03-12T11:50:28.327041
London,-6.0,2025-08-28T11:50:28.327041
Paris,22.7,2025-02-12T11:50:28.327041
London,21.3,2025-10-02T11:50:28.327041
Sydney,-4.8,2025-10-02T11:50:28.327041
New York,-4.7,2025-04-24T11:50:28.327041
New York,11.2,2026-02-04T11:50:28.327041
London,13.4,2025-04-24T11:50:28.327041
Tokyo,18.8,2025-12-12T11:50:28.327041
Sydney,10.6,2025-06-30T11:50:28.327041
Tokyo,33.9,2025-07-18T11:50:28.327041
London,-3.6,2025-05-11T11:50:28.327041
Tokyo,3.5,2025-11-15T11:50:28.327041
London,25.9,2025-10-22T11:50:28.327041
Tokyo,1.7,2025-03-29T11:50:28.327041
London,7.1,2026-01-21T11:50:28.327041
Paris,19.4,2025-03-01T11:50:28.327041
New York,7.4,2025-07-18T11:50:28.327041
New York,-1.7,2025-07-21T11:50:28.327041
Tokyo,21.4,2025-11-04T11:50:28.327041
Paris,-6.4,2025-09-13T11:50:28.327041
Paris,6.5,2026-01-25T11:50:28.327041
New York,28.0,2025-05-09T11:50:28.327041
Tokyo,9.5,2025-05-25T11:50:28.327041
Tokyo,23.9,2025-07-13T11:50:28.327041
New York,3.5,2025-09-30T11:50:28.327041
Tokyo,25.9,2025-11-25T11:50:28.327041
Sydney,3.7,2025-12-17T11:50:28.327041
London,17.6,2025-09-05T11:50:28.327041
Tokyo,6.1,2025-03-19T11:50:28.327041
Tokyo,22.3,2025-09-28T11:50:28.327041
London,27.8,2026-02-07T11:50:28.327041
Sydney,5.1,2026-02-03T11:50:28.327041
